Time(s),Amplitude
1.189583333333333291e-02,-7.783508300781250000e-02
1.191666666666666742e-02,-5.368041992187500000e-02
1.193750000000000019e-02,-3.047180175781250000e-02
1.195833333333333297e-02,-2.320861816406250000e-02
1.197916666666666748e-02,-5.499267578125000000e-02
1.200000000000000025e-02,-9.587097167968750000e-02
1.202083333333333302e-02,-9.941101074218750000e-02
1.204166666666666753e-02,-7.159423828125000000e-02
1.206250000000000031e-02,-4.266357421875000000e-02
1.208333333333333308e-02,-4.399108886718750000e-02
1.210416666666666585e-02,-8.761596679687500000e-02
1.212500000000000036e-02,-1.237945556640625000e-01
1.214583333333333313e-02,-1.112823486328125000e-01
1.216666666666666591e-02,-7.168579101562500000e-02
1.218750000000000042e-02,-2.854919433593750000e-02
1.220833333333333319e-02,-9.490966796875000000e-03
1.222916666666666596e-02,-4.882812500000000000e-02
1.225000000000000047e-02,-1.069946289062500000e-01
1.227083333333333325e-02,-1.109771728515625000e-01
1.229166666666666602e-02,-6.181335449218750000e-02
1.231250000000000053e-02,-1.081848144531250000e-02
1.233333333333333330e-02,3.524780273437500000e-03
1.235416666666666607e-02,-1.730346679687500000e-02
1.237500000000000058e-02,-3.738403320312500000e-02
1.239583333333333336e-02,-3.427124023437500000e-02
1.241666666666666613e-02,-1.553344726562500000e-02
1.243750000000000064e-02,0.000000000000000000e+00
1.245833333333333341e-02,-8.819580078125000000e-03
1.247916666666666619e-02,-3.538513183593750000e-02
1.250000000000000069e-02,-4.814147949218750000e-02
1.252083333333333347e-02,-4.173278808593750000e-02
1.254166666666666624e-02,-2.775573730468750000e-02
1.256250000000000075e-02,-2.073669433593750000e-02
1.258333333333333352e-02,-3.132629394531250000e-02
1.260416666666666630e-02,-4.141235351562500000e-02
1.262500000000000080e-02,-3.880310058593750000e-02
1.264583333333333358e-02,-3.894042968750000000e-02
1.266666666666666635e-02,-2.830505371093750000e-02
1.268750000000000086e-02,6.057739257812500000e-03
1.270833333333333363e-02,2.783203125000000000e-02
1.272916666666666641e-02,2.354431152343750000e-02
1.274999999999999918e-02,1.705932617187500000e-02
1.277083333333333369e-02,1.034545898437500000e-02
1.279166666666666646e-02,2.380371093750000000e-03
1.281249999999999924e-02,-2.136230468750000000e-03
1.283333333333333375e-02,-3.890991210937500000e-03
1.285416666666666652e-02,1.379394531250000000e-02
1.287499999999999929e-02,5.862426757812500000e-02
1.289583333333333380e-02,8.726501464843750000e-02
1.291666666666666657e-02,5.393981933593750000e-02
1.293749999999999935e-02,-2.635192871093750000e-02
1.295833333333333386e-02,-8.033752441406250000e-02
1.297916666666666663e-02,-4.988098144531250000e-02
1.299999999999999940e-02,2.868652343750000000e-02
1.302083333333333391e-02,7.296752929687500000e-02
1.304166666666666669e-02,5.175781250000000000e-02
1.306249999999999946e-02,-8.926391601562500000e-03
1.308333333333333397e-02,-5.400085449218750000e-02
1.310416666666666674e-02,-4.141235351562500000e-02
1.312499999999999951e-02,1.678466796875000000e-03
1.314583333333333402e-02,2.815246582031250000e-02
1.316666666666666680e-02,3.941345214843750000e-02
1.318749999999999957e-02,4.542541503906250000e-02
1.320833333333333408e-02,3.800964355468750000e-02
1.322916666666666685e-02,1.768493652343750000e-02
1.324999999999999963e-02,-1.132202148437500000e-02
1.327083333333333413e-02,-2.586364746093750000e-02
1.329166666666666691e-02,5.859375000000000000e-03
1.331249999999999968e-02,6.088256835937500000e-02
1.333333333333333419e-02,7.203674316406250000e-02
1.335416666666666696e-02,1.365661621093750000e-02
1.337499999999999974e-02,-6.694030761718750000e-02
1.339583333333333251e-02,-8.670043945312500000e-02
1.341666666666666702e-02,-1.985168457031250000e-02
1.343749999999999979e-02,6.115722656250000000e-02
1.345833333333333257e-02,6.901550292968750000e-02
1.347916666666666707e-02,-1.208496093750000000e-02
1.349999999999999985e-02,-1.118469238281250000e-01
1.352083333333333262e-02,-1.341857910156250000e-01
1.354166666666666713e-02,-6.332397460937500000e-02
1.356249999999999990e-02,3.057861328125000000e-02
1.358333333333333268e-02,7.469177246093750000e-02
1.360416666666666718e-02,3.126525878906250000e-02
1.362499999999999996e-02,-5.471801757812500000e-02
1.364583333333333273e-02,-8.538818359375000000e-02
1.366666666666666724e-02,-4.754638671875000000e-02
1.368750000000000001e-02,-3.707885742187500000e-03
1.370833333333333279e-02,6.896972656250000000e-03
1.372916666666666730e-02,-3.175354003906250000e-02
1.375000000000000007e-02,-7.591247558593750000e-02
1.377083333333333284e-02,-5.639648437500000000e-02
1.379166666666666735e-02,-1.329040527343750000e-02
1.381250000000000012e-02,-1.820373535156250000e-02
1.383333333333333290e-02,-6.185913085937500000e-02
1.385416666666666741e-02,-1.097869873046875000e-01
1.387500000000000018e-02,-1.112823486328125000e-01
1.389583333333333295e-02,-3.987121582031250000e-02
1.391666666666666746e-02,1.548767089843750000e-02
1.393750000000000024e-02,-2.769470214843750000e-02
1.395833333333333301e-02,-1.285858154296875000e-01
1.397916666666666752e-02,-1.914978027343750000e-01
1.400000000000000029e-02,-1.463012695312500000e-01
1.402083333333333307e-02,-4.151916503906250000e-02
1.404166666666666584e-02,-8.789062500000000000e-03
1.406250000000000035e-02,-7.315063476562500000e-02
1.408333333333333312e-02,-1.543731689453125000e-01
1.410416666666666589e-02,-1.843872070312500000e-01
1.412500000000000040e-02,-1.358032226562500000e-01
1.414583333333333318e-02,-7.498168945312500000e-02
1.416666666666666595e-02,-8.168029785156250000e-02
1.418750000000000046e-02,-1.173858642578125000e-01
1.420833333333333323e-02,-1.311798095703125000e-01
1.422916666666666601e-02,-1.291656494140625000e-01
1.425000000000000051e-02,-1.185607910156250000e-01
1.427083333333333329e-02,-1.261749267578125000e-01
1.429166666666666606e-02,-1.489410400390625000e-01
1.431250000000000057e-02,-1.385345458984375000e-01
1.433333333333333334e-02,-1.159057617187500000e-01
1.435416666666666612e-02,-1.239776611328125000e-01
1.437500000000000062e-02,-1.588745117187500000e-01
1.439583333333333340e-02,-2.098693847656250000e-01
1.441666666666666617e-02,-2.218780517578125000e-01
1.443750000000000068e-02,-1.607666015625000000e-01
1.445833333333333345e-02,-1.066741943359375000e-01
1.447916666666666623e-02,-1.193542480468750000e-01
1.450000000000000074e-02,-1.754760742187500000e-01
1.452083333333333351e-02,-2.365417480468750000e-01
1.454166666666666628e-02,-2.359924316406250000e-01
1.456250000000000079e-02,-1.658325195312500000e-01
1.458333333333333356e-02,-1.093444824218750000e-01
1.460416666666666634e-02,-1.091613769531250000e-01
1.462500000000000085e-02,-1.584777832031250000e-01
1.464583333333333362e-02,-2.276458740234375000e-01
1.466666666666666639e-02,-2.428283691406250000e-01
1.468749999999999917e-02,-1.889495849609375000e-01
1.470833333333333368e-02,-1.138153076171875000e-01
1.472916666666666645e-02,-5.917358398437500000e-02
1.474999999999999922e-02,-8.816528320312500000e-02
1.477083333333333373e-02,-2.003631591796875000e-01
1.479166666666666650e-02,-2.832946777343750000e-01
1.481249999999999928e-02,-2.790069580078125000e-01
1.483333333333333379e-02,-2.160186767578125000e-01
1.485416666666666656e-02,-1.508941650390625000e-01
1.487499999999999933e-02,-1.503448486328125000e-01
1.489583333333333384e-02,-2.046661376953125000e-01
1.491666666666666662e-02,-2.405548095703125000e-01
1.493749999999999939e-02,-2.270812988281250000e-01
1.495833333333333390e-02,-1.690979003906250000e-01
1.497916666666666667e-02,-1.184387207031250000e-01
1.499999999999999944e-02,-1.348266601562500000e-01
1.502083333333333395e-02,-1.821594238281250000e-01
1.504166666666666673e-02,-1.991424560546875000e-01
1.506249999999999950e-02,-1.750183105468750000e-01
1.508333333333333401e-02,-1.281738281250000000e-01
1.510416666666666678e-02,-1.064453125000000000e-01
1.512499999999999956e-02,-1.217041015625000000e-01
1.514583333333333406e-02,-1.334533691406250000e-01
1.516666666666666684e-02,-1.405029296875000000e-01
1.518749999999999961e-02,-1.431884765625000000e-01
1.520833333333333412e-02,-1.311798095703125000e-01
1.522916666666666689e-02,-1.381378173828125000e-01
1.524999999999999967e-02,-1.504821777343750000e-01
1.527083333333333418e-02,-1.363830566406250000e-01
1.529166666666666695e-02,-1.306915283203125000e-01
1.531249999999999972e-02,-1.324005126953125000e-01
1.533333333333333250e-02,-1.272277832031250000e-01
1.535416666666666700e-02,-1.350250244140625000e-01
1.537499999999999978e-02,-1.195220947265625000e-01
1.539583333333333255e-02,-8.094787597656250000e-02
1.541666666666666706e-02,-7.734680175781250000e-02
1.543749999999999983e-02,-7.688903808593750000e-02
1.545833333333333261e-02,-6.286621093750000000e-02
1.547916666666666712e-02,-6.956481933593750000e-02
1.549999999999999989e-02,-5.902099609375000000e-02
1.552083333333333266e-02,-3.843688964843750000e-02
1.554166666666666717e-02,-5.180358886718750000e-02
1.556249999999999994e-02,-5.784606933593750000e-02
1.558333333333333272e-02,-5.693054199218750000e-02
1.560416666666666723e-02,-6.513977050781250000e-02
1.562500000000000000e-02,-3.141784667968750000e-02
1.564583333333333451e-02,-4.043579101562500000e-03
1.566666666666666555e-02,-4.046630859375000000e-02
1.568750000000000006e-02,-6.925964355468750000e-02
1.570833333333333456e-02,-7.360839843750000000e-02
1.572916666666666560e-02,-7.260131835937500000e-02
1.575000000000000011e-02,-3.544616699218750000e-02
1.577083333333333462e-02,-1.159667968750000000e-03
1.579166666666666566e-02,-8.117675781250000000e-03
1.581250000000000017e-02,-2.661132812500000000e-02
1.583333333333333467e-02,-4.931640625000000000e-02
1.585416666666666571e-02,-4.492187500000000000e-02
1.587500000000000022e-02,3.494262695312500000e-03
1.589583333333333473e-02,1.478576660156250000e-02
1.591666666666666577e-02,-2.511596679687500000e-02
1.593750000000000028e-02,-5.007934570312500000e-02
1.595833333333333479e-02,-4.409790039062500000e-02
1.597916666666666582e-02,1.953125000000000000e-03
1.600000000000000033e-02,5.947875976562500000e-02
1.602083333333333484e-02,4.722595214843750000e-02
1.604166666666666588e-02,-1.528930664062500000e-02
1.606250000000000039e-02,-4.608154296875000000e-02
1.608333333333333490e-02,-2.618408203125000000e-02
1.610416666666666594e-02,1.901245117187500000e-02
1.612500000000000044e-02,3.836059570312500000e-02
1.614583333333333495e-02,1.048278808593750000e-02
1.616666666666666599e-02,-1.518249511718750000e-02
1.618750000000000050e-02,-1.226806640625000000e-02
1.620833333333333501e-02,4.669189453125000000e-03
1.622916666666666605e-02,1.881408691406250000e-02
1.625000000000000056e-02,2.609252929687500000e-03
1.627083333333333506e-02,-3.109741210937500000e-02
1.629166666666666610e-02,-3.733825683593750000e-02
1.631250000000000061e-02,-1.220703125000000000e-02
1.633333333333333165e-02,2.786254882812500000e-02
1.635416666666666616e-02,4.487609863281250000e-02
1.637500000000000067e-02,6.759643554687500000e-03
1.639583333333333171e-02,-3.504943847656250000e-02
1.641666666666666621e-02,-3.106689453125000000e-02
1.643750000000000072e-02,-4.470825195312500000e-03
1.645833333333333176e-02,2.879333496093750000e-02
1.647916666666666627e-02,4.798889160156250000e-02
1.650000000000000078e-02,2.789306640625000000e-02
1.652083333333333182e-02,3.112792968750000000e-03
1.654166666666666632e-02,-4.135131835937500000e-03
1.656250000000000083e-02,-5.752563476562500000e-03
1.658333333333333187e-02,1.033020019531250000e-02
1.660416666666666638e-02,2.795410156250000000e-02
1.662500000000000089e-02,1.065063476562500000e-02
1.664583333333333193e-02,-2.304077148437500000e-02
1.666666666666666644e-02,-3.269958496093750000e-02
1.668750000000000094e-02,-1.220703125000000000e-04
1.670833333333333198e-02,4.716491699218750000e-02
1.672916666666666649e-02,3.890991210937500000e-02
1.675000000000000100e-02,-3.143310546875000000e-02
1.677083333333333204e-02,-8.628845214843750000e-02
1.679166666666666655e-02,-7.687377929687500000e-02
1.681250000000000105e-02,-1.904296875000000000e-02
1.683333333333333209e-02,2.180480957031250000e-02
1.685416666666666660e-02,-8.087158203125000000e-03
1.687500000000000111e-02,-6.259155273437500000e-02
1.689583333333333215e-02,-7.020568847656250000e-02
1.691666666666666666e-02,-3.936767578125000000e-02
1.693750000000000117e-02,-1.206970214843750000e-02
1.695833333333333220e-02,-2.180480957031250000e-02
1.697916666666666671e-02,-6.950378417968750000e-02
1.700000000000000122e-02,-9.114074707031250000e-02
1.702083333333333226e-02,-5.043029785156250000e-02
1.704166666666666677e-02,-2.334594726562500000e-03
1.706250000000000128e-02,-4.638671875000000000e-03
1.708333333333333232e-02,-4.841613769531250000e-02
1.710416666666666682e-02,-8.514404296875000000e-02
1.712500000000000133e-02,-8.459472656250000000e-02
1.714583333333333237e-02,-6.051635742187500000e-02
1.716666666666666688e-02,-3.849792480468750000e-02
1.718750000000000139e-02,-2.906799316406250000e-02
1.720833333333333243e-02,-3.306579589843750000e-02
1.722916666666666693e-02,-4.708862304687500000e-02
1.725000000000000144e-02,-6.945800781250000000e-02
1.727083333333333248e-02,-7.809448242187500000e-02
1.729166666666666699e-02,-5.049133300781250000e-02
1.731250000000000150e-02,-2.902221679687500000e-02
1.733333333333333254e-02,-5.328369140625000000e-02
1.735416666666666705e-02,-8.003234863281250000e-02
1.737500000000000155e-02,-7.382202148437500000e-02
1.739583333333333259e-02,-6.080627441406250000e-02
1.741666666666666710e-02,-6.466674804687500000e-02
1.743750000000000161e-02,-8.506774902343750000e-02
1.745833333333333265e-02,-9.556579589843750000e-02
1.747916666666666716e-02,-7.066345214843750000e-02
1.750000000000000167e-02,-2.909851074218750000e-02
1.752083333333333270e-02,-7.934570312500000000e-04
1.754166666666666721e-02,-2.792358398437500000e-03
1.756250000000000172e-02,-4.843139648437500000e-02
1.758333333333333276e-02,-1.013641357421875000e-01
1.760416666666666727e-02,-1.074676513671875000e-01
1.762499999999999831e-02,-7.145690917968750000e-02
1.764583333333333282e-02,-2.778625488281250000e-02
1.766666666666666732e-02,-9.841918945312500000e-03
1.768749999999999836e-02,-3.669738769531250000e-02
1.770833333333333287e-02,-7.302856445312500000e-02
1.772916666666666738e-02,-8.082580566406250000e-02
1.774999999999999842e-02,-6.742858886718750000e-02
1.777083333333333293e-02,-4.809570312500000000e-02
1.779166666666666743e-02,-3.263854980468750000e-02
1.781249999999999847e-02,-1.878356933593750000e-02
1.783333333333333298e-02,-4.043579101562500000e-03
1.785416666666666749e-02,-2.667236328125000000e-02
1.787499999999999853e-02,-8.584594726562500000e-02
1.789583333333333304e-02,-9.901428222656250000e-02
1.791666666666666755e-02,-3.950500488281250000e-02
1.793749999999999858e-02,2.352905273437500000e-02
1.795833333333333309e-02,3.791809082031250000e-02
1.797916666666666760e-02,1.464843750000000000e-03
1.799999999999999864e-02,-4.824829101562500000e-02
1.802083333333333315e-02,-6.518554687500000000e-02
1.804166666666666766e-02,-3.591918945312500000e-02
1.806249999999999870e-02,1.388549804687500000e-02
1.808333333333333320e-02,3.810119628906250000e-02
1.810416666666666771e-02,2.134704589843750000e-02
1.812499999999999875e-02,1.281738281250000000e-03
1.814583333333333326e-02,-7.568359375000000000e-03
1.816666666666666777e-02,-1.258850097656250000e-02
1.818749999999999881e-02,3.799438476562500000e-03
1.820833333333333331e-02,2.198791503906250000e-02
1.822916666666666782e-02,1.397705078125000000e-02
1.824999999999999886e-02,1.174926757812500000e-02
1.827083333333333337e-02,1.506042480468750000e-02
1.829166666666666788e-02,-4.257202148437500000e-03
1.831249999999999892e-02,-1.640319824218750000e-02
1.833333333333333343e-02,-1.101684570312500000e-02
1.835416666666666793e-02,4.882812500000000000e-03
1.837499999999999897e-02,6.295776367187500000e-02
1.839583333333333348e-02,1.255187988281250000e-01
1.841666666666666799e-02,1.145477294921875000e-01
1.843749999999999903e-02,4.621887207031250000e-02
1.845833333333333354e-02,-3.019714355468750000e-02
1.847916666666666805e-02,-5.935668945312500000e-02
1.849999999999999908e-02,2.401733398437500000e-02
1.852083333333333359e-02,1.573486328125000000e-01
